station_id,transport_type,line,destination
740046201,Bus,3,Södersjukhuset
740046201,Bus,76,Ljusterögatan
740046201,Bus,76,Ropsten T-bana
740046201,Bus,76,Slussen T-bana
740046201,Bus,76,Stockholm Frihamnen
740046205,Bus,76,Karlaplan T-bana
740046205,Bus,76,Ljusterögatan
740046205,Bus,76,Ropsten T-bana
740046205,Bus,76,Slussen T-bana
740046206,Bus,76,Karlaplan T-bana
740046206,Bus,76,Ljusterögatan
740046206,Bus,76,Ropsten T-bana
740046210,Bus,55,Finnberget
740046210,Bus,55,Henriksdalsberget
740046210,Bus,55,Tanto
740046210,Bus,57,Motalavägen
740046210,Bus,57,Stockholm Tengdahlsgatan
740046211,Bus,55,Finnberget
740046211,Bus,55,Henriksdalsberget
740046211,Bus,55,Tanto
740046211,Bus,57,Motalavägen
740046211,Bus,57,Stockholm Tengdahlsgatan
740046212,Bus,2,Stockholm Barnängen
740046212,Bus,2,Stockholm Glasbruksgatan
740046212,Bus,2,Stockholm Sveaplan
740046212,Bus,2,Ynglingagatan
740046212,Bus,55,Finnberget
740046212,Bus,55,Henriksdalsberget
740046212,Bus,55,Tanto
740046212,Bus,57,Motalavägen
740046212,Bus,57,Stockholm Tengdahlsgatan
740046213,Bus,55,Finnberget
740046213,Bus,55,Henriksdalsberget
740046213,Bus,55,Tanto
740046213,Bus,57,Motalavägen
740046213,Bus,57,Stockholm Tengdahlsgatan
740046214,Bus,61,Moa Martinsons torg
740046216,Bus,57,Motalavägen
740046217,Bus,57,Motalavägen
740046217,Bus,57,Slussen T-bana
740046217,Bus,57,Stockholm Tengdahlsgatan
740046217,Bus,57,Tekniska Högskolan T-bana
740046217,Bus,57,Tullgårdsparken
740046218,Bus,57,Motalavägen
740046218,Bus,57,Slussen T-bana
740046218,Bus,57,Stockholm Tengdahlsgatan
740046218,Bus,57,Tekniska Högskolan T-bana
740046218,Bus,57,Tullgårdsparken
740046219,Bus,57,Motalavägen
740046219,Bus,57,Slussen T-bana
740046219,Bus,57,Stockholm Tengdahlsgatan
740046219,Bus,57,Tekniska Högskolan T-bana
740046219,Bus,57,Tullgårdsparken
740046221,Bus,66,Hornstull T-bana
740046221,Bus,66,Stockholm Reimersholme
740046221,Bus,66,Stockholm Tengdahlsgatan
740046222,Bus,54,Fridhemsplan T-bana
740046222,Bus,54,Stockholm Reimersholme
740046222,Bus,66,Stockholm Reimersholme
740046222,Bus,66,Stockholm Tengdahlsgatan
740046223,Bus,66,Hornstull T-bana
740046223,Bus,66,Stockholm Reimersholme
740046223,Bus,66,Stockholm Tengdahlsgatan
740046224,Bus,54,Fridhemsplan T-bana
740046224,Bus,66,Stockholm Tengdahlsgatan
740046225,Bus,54,Stockholm Reimersholme
740046225,Bus,66,Stockholm Reimersholme
740046226,Bus,54,Fridhemsplan T-bana
740046226,Bus,54,Stockholm Reimersholme
740046226,Bus,66,Stockholm Reimersholme
740046226,Bus,66,Stockholm Tengdahlsgatan
740046228,Bus,66,Hornstull T-bana
740046228,Bus,66,Stockholm Reimersholme
740046228,Bus,66,Stockholm Tengdahlsgatan
740046229,Bus,66,Hornstull T-bana
740046229,Bus,66,Stockholm Reimersholme
740046229,Bus,66,Stockholm Tengdahlsgatan
740046230,Bus,66,Stockholm Tengdahlsgatan
740046231,Bus,2,Stockholm Barnängen
740046231,Bus,2,Stockholm Glasbruksgatan
740046231,Bus,2,Stockholm Sveaplan
740046231,Bus,2,Ynglingagatan
740046231,Bus,53,Stockholm Ersta sjukhus
740046231,Bus,55,Finnberget
740046231,Bus,55,Henriksdalsberget
740046231,Bus,55,Stockholm Ersta sjukhus
740046231,Bus,55,Tanto
740046231,Bus,66,Hornstull T-bana
740046231,Bus,66,Stockholm Reimersholme
740046231,Bus,66,Stockholm Tengdahlsgatan
740046233,Bus,57,Motalavägen
740046233,Bus,57,Stockholm Tengdahlsgatan
740046233,Bus,66,Hornstull T-bana
740046233,Bus,66,Stockholm Reimersholme
740046233,Bus,66,Stockholm Tengdahlsgatan
740046234,Bus,55,Finnberget
740046234,Bus,55,Tanto
740046239,Bus,69,Djurgårdsbrunn
740046239,Bus,69,Karlaplan T-bana
740046239,Bus,69,Stockholm Blockhusudden
740046239,Bus,69,Stockholm C Klarabergsviadukte
740046240,Bus,69,Djurgårdsbrunn
740046240,Bus,69,Karlaplan T-bana
740046240,Bus,69,Stockholm Blockhusudden
740046240,Bus,69,Stockholm C Klarabergsviadukte
740046241,Bus,69,Djurgårdsbrunn
740046241,Bus,69,Karlaplan T-bana
740046241,Bus,69,Stockholm Blockhusudden
740046241,Bus,69,Stockholm C Klarabergsviadukte
740046242,Bus,69,Djurgårdsbrunn
740046242,Bus,69,Karlaplan T-bana
740046242,Bus,69,Stockholm Blockhusudden
740046242,Bus,69,Stockholm C Klarabergsviadukte
740046252,Bus,2,Humlegården
740046252,Bus,2,Ynglingagatan
740062695,Bus,61,Moa Martinsons torg
740062695,Bus,61,Ruddammen
740062695,Bus,65,Moa Martinsons torg
740062695,Bus,65,Scheelegatan
740062695,Bus,65,Stockholm Kastellholmsbron
740062695,Bus,65,Stockholm Nationalmuseum
740062695,Bus,74,Moa Martinsons torg
740062695,Bus,74,Sickla udde
740063007,Bus,65,Moa Martinsons torg
740063007,Bus,65,Scheelegatan
740063007,Bus,65,Stockholm Kastellholmsbron
740063007,Bus,65,Stockholm Nationalmuseum
740064035,Bus,65,Moa Martinsons torg
740064035,Bus,65,Scheelegatan
740064035,Bus,65,Stockholm Kastellholmsbron
740064035,Bus,65,Stockholm Nationalmuseum
740064376,Ferry,89,Klara Mälarstrand
740064376,Ferry,89,Tappström
740065626,Bus,4,Gullmarsplan T-bana
740065626,Bus,4,Radiohuset
740066606,Bus,67,Frösundavik
740066606,Bus,67,Karlaplan T-bana
740066606,Bus,67,Stockholm Blockhusudden
740066607,Bus,67,Frösundavik
740066607,Bus,67,Karlaplan T-bana
740066607,Bus,67,Stockholm Blockhusudden
740068909,Bus,50,Lektorsstigen
740068909,Bus,50,Odenplan T-bana
740068909,Bus,50,Universitetet T-bana
740069180,Bus,74,Sickla udde
740070759,Bus,53,Henriksdalsberget
740070759,Bus,53,Karolinska institutet västra
740070759,Bus,53,Stockholm Ersta sjukhus
740070759,Bus,53,Stockholm Glasbruksgatan
740070759,Bus,53,Stockholm Sickla udde
740071516,Bus,76,Karlaplan T-bana
740071516,Bus,76,Ljusterögatan
740071516,Bus,76,Ropsten T-bana
740071516,Bus,76,Slussen T-bana
740071562,Bus,66,Hornstull T-bana
740071562,Bus,66,Stockholm Reimersholme
740071562,Bus,66,Stockholm Tengdahlsgatan
740072737,Bus,1,Essingetorget
740072737,Bus,1,Stockholm Frihamnen
740072737,Bus,57,Motalavägen
740072737,Bus,57,Stockholm Tengdahlsgatan
740072737,Bus,75,Ropsten T-bana
740072737,Bus,75,Stockholm Citytermin Kungsbron
740073452,Ferry,89,Klara Mälarstrand
740073452,Ferry,89,Tappström
740073532,Bus,2,Ynglingagatan
740073532,Bus,57,Motalavägen
740073532,Bus,65,Moa Martinsons torg
740073532,Bus,76,Ropsten T-bana
740073532,Bus,76,Stockholm Frihamnen
740074606,Bus,57,Motalavägen
740074606,Bus,57,Stockholm Tengdahlsgatan
740075295,Bus,57,Motalavägen
740075295,Bus,57,Slussen T-bana
740075295,Bus,57,Stockholm Tengdahlsgatan
740075295,Bus,57,Tekniska Högskolan T-bana
740075295,Bus,57,Tullgårdsparken
odenplan,Bus,1,Essingetorget
odenplan,Bus,1,Stockholm Frihamnen
odenplan,Bus,2,Humlegården
odenplan,Bus,2,Slussen T-bana
odenplan,Bus,2,Stockholm Barnängen
odenplan,Bus,2,Stockholm Sveaplan
odenplan,Bus,2,Ynglingagatan
odenplan,Bus,4,Gullmarsplan T-bana
odenplan,Bus,4,Radiohuset
odenplan,Bus,50,Lektorsstigen
odenplan,Bus,50,Odenplan T-bana
odenplan,Bus,50,Universitetet T-bana
odenplan,Bus,53,Henriksdalsberget
odenplan,Bus,53,Karolinska institutet västra
odenplan,Bus,53,Odenplan T-bana
odenplan,Bus,53,Slussen T-bana
odenplan,Bus,61,Fredhäll
odenplan,Bus,61,Moa Martinsons torg
odenplan,Bus,61,Ruddammen
odenplan,Bus,67,Frösundavik
odenplan,Bus,67,Karlaplan T-bana
odenplan,Bus,67,Odenplan T-bana
odenplan,Bus,67,Stockholm Blockhusudden
odenplan,Bus,67,Stockholm Skansen
odenplan,Bus,72,Karolinska sjukhuset norra
odenplan,Bus,72,Östhammarsgatan
odenplan,Commuter train / Pendeltåg,40,Flemingsberg station
odenplan,Commuter train / Pendeltåg,40,Häggvik station
odenplan,Commuter train / Pendeltåg,40,Knivsta station
odenplan,Commuter train / Pendeltåg,40,Rönninge station
odenplan,Commuter train / Pendeltåg,40,Stockholm City station
odenplan,Commuter train / Pendeltåg,40,Stockholm södra station
odenplan,Commuter train / Pendeltåg,40,Södertälje centrum station
odenplan,Commuter train / Pendeltåg,40,Södertälje hamn station
odenplan,Commuter train / Pendeltåg,40,Tumba station
odenplan,Commuter train / Pendeltåg,40,Uppsala Centralstation
odenplan,Commuter train / Pendeltåg,40,Älvsjö station
odenplan,Commuter train / Pendeltåg,40,Östertälje station
odenplan,Commuter train / Pendeltåg,41,Flemingsberg station
odenplan,Commuter train / Pendeltåg,41,Märsta station
odenplan,Commuter train / Pendeltåg,41,Rosersberg station
odenplan,Commuter train / Pendeltåg,41,Rönninge station
odenplan,Commuter train / Pendeltåg,41,Sollentuna station
odenplan,Commuter train / Pendeltåg,41,Stockholm City station
odenplan,Commuter train / Pendeltåg,41,Stockholm Odenplan station
odenplan,Commuter train / Pendeltåg,41,Södertälje centrum station
odenplan,Commuter train / Pendeltåg,41,Södertälje hamn station
odenplan,Commuter train / Pendeltåg,41,Tumba station
odenplan,Commuter train / Pendeltåg,41,Upplands Väsby station
odenplan,Commuter train / Pendeltåg,41,Uppsala Centralstation
odenplan,Commuter train / Pendeltåg,41,Älvsjö station
odenplan,Commuter train / Pendeltåg,41,Östertälje station
odenplan,Commuter train / Pendeltåg,43,Barkarby station
odenplan,Commuter train / Pendeltåg,43,Bro station
odenplan,Commuter train / Pendeltåg,43,Bålsta station
odenplan,Commuter train / Pendeltåg,43,Handen station
odenplan,Commuter train / Pendeltåg,43,Kallhäll station
odenplan,Commuter train / Pendeltåg,43,Kungsängen station
odenplan,Commuter train / Pendeltåg,43,Nynäshamn station
odenplan,Commuter train / Pendeltåg,43,Skogås station
odenplan,Commuter train / Pendeltåg,43,Stockholm City station
odenplan,Commuter train / Pendeltåg,43,Stockholm Odenplan station
odenplan,Commuter train / Pendeltåg,43,Tungelsta station
odenplan,Commuter train / Pendeltåg,43,Västerhaninge station
odenplan,Commuter train / Pendeltåg,43,Älvsjö station
odenplan,Commuter train / Pendeltåg,43,Årstaberg station
odenplan,Metro,17,Alvik T-bana
odenplan,Metro,17,Hässelby Strand T-bana
odenplan,Metro,17,Odenplan T-bana
odenplan,Metro,17,Skarpnäck T-bana
odenplan,Metro,17,Vällingby T-bana
odenplan,Metro,17,Åkeshov T-bana
odenplan,Metro,18,Alvik T-bana
odenplan,Metro,18,Farsta Strand T-bana
odenplan,Metro,18,Hässelby Strand T-bana
odenplan,Metro,18,Hökarängen T-bana
odenplan,Metro,18,Odenplan T-bana
odenplan,Metro,18,Vällingby T-bana
odenplan,Metro,18,Åkeshov T-bana
odenplan,Metro,19,Alvik T-bana
odenplan,Metro,19,Gullmarsplan T-bana
odenplan,Metro,19,Hagsätra T-bana
odenplan,Metro,19,Hässelby Strand T-bana
odenplan,Metro,19,Högdalen T-bana
odenplan,Metro,19,Odenplan T-bana
odenplan,Metro,19,Vällingby T-bana
odenplan,Metro,19,Åkeshov T-bana
slussen,Bus,2,Slussen T-bana
slussen,Bus,2,Stockholm Barnängen
slussen,Bus,2,Stockholm Sveaplan
slussen,Bus,2,Ynglingagatan
slussen,Bus,3,Karolinska sjukhuset norra
slussen,Bus,3,Slussen T-bana
slussen,Bus,3,Södersjukhuset
slussen,Bus,53,Henriksdalsberget
slussen,Bus,53,Karolinska institutet västra
slussen,Bus,53,Slussen T-bana
slussen,Bus,55,Finnberget
slussen,Bus,55,Henriksdalsberget
slussen,Bus,55,Tanto
slussen,Bus,57,Motalavägen
slussen,Bus,57,Slussen T-bana
slussen,Bus,57,Stockholm Tengdahlsgatan
slussen,Bus,57,Tullgårdsparken
slussen,Bus,76,Ljusterögatan
slussen,Bus,76,Ropsten T-bana
slussen,Bus,76,Slussen T-bana
slussen,Bus,76,Stockholm Frihamnen
slussen,Ferry,82,Stockholm Allmänna gränd brygg
slussen,Ferry,82,Stockholm Slussen kajen
slussen,Ferry,84,Stockholm Strömkajen
slussen,Ferry,84,Ålstäket brygga
slussen,Metro,13,Alby T-bana
slussen,Metro,13,Axelsberg T-bana
slussen,Metro,13,Norsborg T-bana
slussen,Metro,13,Ropsten T-bana
slussen,Metro,13,Sätra T-bana
slussen,Metro,14,Fruängen T-bana
slussen,Metro,14,Liljeholmen T-bana
slussen,Metro,14,Mörby centrum T-bana
slussen,Metro,14,Tekniska Högskolan T-bana
slussen,Metro,14,Telefonplan T-bana
slussen,Metro,17,Alvik T-bana
slussen,Metro,17,Hässelby Strand T-bana
slussen,Metro,17,Odenplan T-bana
slussen,Metro,17,Skarpnäck T-bana
slussen,Metro,17,Vällingby T-bana
slussen,Metro,17,Åkeshov T-bana
slussen,Metro,18,Alvik T-bana
slussen,Metro,18,Farsta Strand T-bana
slussen,Metro,18,Hässelby Strand T-bana
slussen,Metro,18,Hökarängen T-bana
slussen,Metro,18,Odenplan T-bana
slussen,Metro,18,Vällingby T-bana
slussen,Metro,18,Åkeshov T-bana
slussen,Metro,19,Alvik T-bana
slussen,Metro,19,Gullmarsplan T-bana
slussen,Metro,19,Hagsätra T-bana
slussen,Metro,19,Hässelby Strand T-bana
slussen,Metro,19,Högdalen T-bana
slussen,Metro,19,Odenplan T-bana
slussen,Metro,19,Rådmansgatan T-bana
slussen,Metro,19,Vällingby T-bana
slussen,Metro,19,Åkeshov T-bana
stockholm-central,Bus,57,Motalavägen
stockholm-central,Bus,57,Stockholm Tengdahlsgatan
stockholm-central,Bus,65,Moa Martinsons torg
stockholm-central,Bus,65,Stockholm Kastellholmsbron
stockholm-central,Bus,65,Stockholm Nationalmuseum
stockholm-central,Bus,69,Djurgårdsbrunn
stockholm-central,Bus,69,Stockholm Blockhusudden
stockholm-central,Bus,69,Stockholm C Klarabergsviadukte
stockholm-central,Commuter train / Pendeltåg,40,Flemingsberg station
stockholm-central,Commuter train / Pendeltåg,40,Häggvik station
stockholm-central,Commuter train / Pendeltåg,40,Knivsta station
stockholm-central,Commuter train / Pendeltåg,40,Rönninge station
stockholm-central,Commuter train / Pendeltåg,40,Stockholm City station
stockholm-central,Commuter train / Pendeltåg,40,Stockholm södra station
stockholm-central,Commuter train / Pendeltåg,40,Södertälje centrum station
stockholm-central,Commuter train / Pendeltåg,40,Södertälje hamn station
stockholm-central,Commuter train / Pendeltåg,40,Tumba station
stockholm-central,Commuter train / Pendeltåg,40,Uppsala Centralstation
stockholm-central,Commuter train / Pendeltåg,40,Älvsjö station
stockholm-central,Commuter train / Pendeltåg,40,Östertälje station
stockholm-central,Commuter train / Pendeltåg,41,Flemingsberg station
stockholm-central,Commuter train / Pendeltåg,41,Märsta station
stockholm-central,Commuter train / Pendeltåg,41,Rosersberg station
stockholm-central,Commuter train / Pendeltåg,41,Rönninge station
stockholm-central,Commuter train / Pendeltåg,41,Sollentuna station
stockholm-central,Commuter train / Pendeltåg,41,Stockholm City station
stockholm-central,Commuter train / Pendeltåg,41,Stockholm Odenplan station
stockholm-central,Commuter train / Pendeltåg,41,Södertälje centrum station
stockholm-central,Commuter train / Pendeltåg,41,Södertälje hamn station
stockholm-central,Commuter train / Pendeltåg,41,Tumba station
stockholm-central,Commuter train / Pendeltåg,41,Upplands Väsby station
stockholm-central,Commuter train / Pendeltåg,41,Uppsala Centralstation
stockholm-central,Commuter train / Pendeltåg,41,Älvsjö station
stockholm-central,Commuter train / Pendeltåg,41,Östertälje station
stockholm-central,Commuter train / Pendeltåg,43,Barkarby station
stockholm-central,Commuter train / Pendeltåg,43,Bro station
stockholm-central,Commuter train / Pendeltåg,43,Bålsta station
stockholm-central,Commuter train / Pendeltåg,43,Handen station
stockholm-central,Commuter train / Pendeltåg,43,Kallhäll station
stockholm-central,Commuter train / Pendeltåg,43,Kungsängen station
stockholm-central,Commuter train / Pendeltåg,43,Nynäshamn station
stockholm-central,Commuter train / Pendeltåg,43,Skogås station
stockholm-central,Commuter train / Pendeltåg,43,Stockholm City station
stockholm-central,Commuter train / Pendeltåg,43,Stockholm Odenplan station
stockholm-central,Commuter train / Pendeltåg,43,Tungelsta station
stockholm-central,Commuter train / Pendeltåg,43,Västerhaninge station
stockholm-central,Commuter train / Pendeltåg,43,Älvsjö station
stockholm-central,Commuter train / Pendeltåg,43,Årstaberg station
stockholm-central,Metro,10,Hjulsta T-bana
stockholm-central,Metro,10,Kungsträdgården T-bana
stockholm-central,Metro,10,T-Centralen T-bana
stockholm-central,Metro,11,Akalla T-bana
stockholm-central,Metro,11,Kungsträdgården T-bana
stockholm-central,Metro,11,T-Centralen T-bana
stockholm-central,Metro,13,Alby T-bana
stockholm-central,Metro,13,Axelsberg T-bana
stockholm-central,Metro,13,Norsborg T-bana
stockholm-central,Metro,13,Ropsten T-bana
stockholm-central,Metro,13,Sätra T-bana
stockholm-central,Metro,14,Fruängen T-bana
stockholm-central,Metro,14,Liljeholmen T-bana
stockholm-central,Metro,14,Mörby centrum T-bana
stockholm-central,Metro,14,Tekniska Högskolan T-bana
stockholm-central,Metro,14,Telefonplan T-bana
stockholm-central,Metro,17,Alvik T-bana
stockholm-central,Metro,17,Hässelby Strand T-bana
stockholm-central,Metro,17,Odenplan T-bana
stockholm-central,Metro,17,Skarpnäck T-bana
stockholm-central,Metro,17,Vällingby T-bana
stockholm-central,Metro,17,Åkeshov T-bana
stockholm-central,Metro,18,Alvik T-bana
stockholm-central,Metro,18,Farsta Strand T-bana
stockholm-central,Metro,18,Hässelby Strand T-bana
stockholm-central,Metro,18,Hökarängen T-bana
stockholm-central,Metro,18,Odenplan T-bana
stockholm-central,Metro,18,Vällingby T-bana
stockholm-central,Metro,18,Åkeshov T-bana
stockholm-central,Metro,19,Alvik T-bana
stockholm-central,Metro,19,Gullmarsplan T-bana
stockholm-central,Metro,19,Hagsätra T-bana
stockholm-central,Metro,19,Hässelby Strand T-bana
stockholm-central,Metro,19,Högdalen T-bana
stockholm-central,Metro,19,Odenplan T-bana
stockholm-central,Metro,19,Rådmansgatan T-bana
stockholm-central,Metro,19,Vällingby T-bana
stockholm-central,Metro,19,Åkeshov T-bana
stockholm-central,Tram,7,Stockholm Skansen
stockholm-central,Tram,7,Stockholm Waldemarsudde
stockholm-central,Tram,7,T-Centralen Spårv
